,ck_trieda,ck_cislo,spravcovske_cislo,ID_most,rok_postavenia,stav_kod,stav_slovom,lon,lat,rok_data
22978,Cesta III. triedy,507070,001,M6545,,4,Uspokojivý,18.026647117,48.95680812,2012
22979,Cesta III. triedy,507071,002,M5123,,4,Uspokojivý,18.062929601,48.850944927,2012
22980,Cesta III. triedy,507072,001,M7621,,2,Veľmi dobrý,18.078136812,48.863711667,2012
22981,Cesta III. triedy,507075,001,M7128,,3,Dobrý,18.01763899,48.850450895,2012
22982,Cesta III. triedy,507077,002,M3975,,4,Uspokojivý,18.157831979,49.015709512,2012
22983,Cesta III. triedy,508001,002,M929,,3,Dobrý,17.664651412,48.175031841,2012
22984,Cesta III. triedy,508002,001,M4970,,1,Bezchybný,17.749922007,48.19746723,2012
22985,Cesta III. triedy,508003,001,M6592,,3,Dobrý,17.790563252,48.182434883,2012
22986,Cesta III. triedy,508004,001,M1075,,3,Dobrý,17.764858116,48.256613532,2012
22987,Cesta III. triedy,508005,003,M418,,1,Bezchybný,17.871994625,48.079939375,2012
22988,Cesta III. triedy,508007,001,M4043,,3,Dobrý,17.863481275,48.067314362,2012
22989,Cesta III. triedy,508007,002,M5219,,3,Dobrý,17.851914045,48.066604202,2012
22990,Cesta III. triedy,508011,001,M1699,,2,Veľmi dobrý,17.914332134,48.178996445,2012
22991,Cesta III. triedy,508011,002,M2705,,4,Uspokojivý,17.936781249,48.19810631,2012
22992,Cesta III. triedy,508016,001,M4312,,3,Dobrý,18.360378019,48.007947199,2012
22993,Cesta III. triedy,508016,002,M7391,,2,Veľmi dobrý,18.371457375,48.034768687,2012
22994,Cesta III. triedy,508017,001,M4501,,3,Dobrý,18.454609328,48.058484159,2012
22995,Cesta III. triedy,508020,001,M699,,3,Dobrý,18.895997273,48.12050073,2012
22996,Cesta III. triedy,508023,001,M4862,,4,Uspokojivý,19.294367772,48.223500572,2012
22997,Cesta III. triedy,508023,002,M532,,3,Dobrý,19.29090651,48.227708057,2012
22998,Cesta III. triedy,508023,003,M2916,,3,Dobrý,19.285186918,48.232163559,2012
22999,Cesta III. triedy,508023,004,M7259,,4,Uspokojivý,19.282536941,48.238733978,2012
23000,Cesta III. triedy,508025,001,M7463,,3,Dobrý,19.414433247,48.20949865,2012
23001,Cesta III. triedy,508025,003,M3006,,3,Dobrý,19.404064783,48.20187782,2012
23002,Cesta III. triedy,508028,001,M1215,,3,Dobrý,19.41909068,48.236245528,2012
23003,Cesta III. triedy,508028,002,M6925,,6,Veľmi zlý,19.414705536,48.237115225,2012
23004,Cesta III. triedy,508029,001,M6991,,3,Dobrý,19.461127701,48.290866865,2012
23005,Cesta III. triedy,508030,001,M7157,,3,Dobrý,19.47773663,48.29508262,2012
23006,Cesta III. triedy,508030,002,M7475,,3,Dobrý,19.458285512,48.314431367,2012
23007,Cesta III. triedy,508032,001,M1281,,3,Dobrý,19.561799709,48.336994764,2012
23008,Cesta III. triedy,508032,002,M4895,,3,Dobrý,19.564171093,48.33225543,2012
23009,Cesta III. triedy,508033,002,M5033,,3,Dobrý,19.55768151,48.36469773,2012
23010,Cesta III. triedy,508033,003,M6098,,3,Dobrý,19.49701497,48.405161072,2012
23011,Cesta III. triedy,508034,001,M6256,,3,Dobrý,19.540343287,48.360018382,2012
23012,Cesta III. triedy,508034,002,M5519,,4,Uspokojivý,19.534993952,48.354175219,2012
23013,Cesta III. triedy,508034,003,M1105,,3,Dobrý,19.512916941,48.360689141,2012
23014,Cesta III. triedy,508036,001,M3565,,3,Dobrý,19.572950481,48.363981091,2012
23015,Cesta III. triedy,508036,002,M2438,,4,Uspokojivý,19.584498702,48.429122579,2012
23016,Cesta III. triedy,508036,004,M2813,,4,Uspokojivý,19.585365558,48.434746051,2012
23017,Cesta III. triedy,508036,005,M4357,,3,Dobrý,19.586660209,48.436294331,2012
23018,Cesta III. triedy,508037,001,M154,,2,Veľmi dobrý,19.512281777,48.42437702,2012
23019,Cesta III. triedy,508037,002,M7808,,3,Dobrý,19.507973894,48.42734825,2012
23020,Cesta III. triedy,508037,003,M1144,,3,Dobrý,19.508012159,48.428193396,2012
23021,Cesta III. triedy,508038,002,M6542,,4,Uspokojivý,19.798434144,48.425264345,2012
23022,Cesta III. triedy,508038,003,M1350,,4,Uspokojivý,19.813134469,48.421810097,2012
23023,Cesta III. triedy,508038,016,M3649,,3,Dobrý,19.83353098,48.424900523,2012
23024,Cesta III. triedy,508038,018,M6268,,2,Veľmi dobrý,19.856793773,48.432353533,2012
23025,Cesta III. triedy,508038,019,M3476,,3,Dobrý,19.875630552,48.452671152,2012
23026,Cesta III. triedy,508044,001,M1386,,3,Dobrý,17.96145817,48.156165177,2012
23027,Cesta III. triedy,508045,003,M6094,,4,Uspokojivý,19.704703391,48.437569497,2012
23028,Cesta III. triedy,508046,002,M5460,,3,Dobrý,19.701096405,48.469345947,2012
23029,Cesta III. triedy,508046,004,M307,,3,Dobrý,19.677929281,48.502078072,2012
23030,Cesta III. triedy,508046,005,M6573,,3,Dobrý,19.673291328,48.51444106,2012
23031,Cesta III. triedy,508046,006,M6807,,2,Veľmi dobrý,19.67748573,48.543299111,2012
23032,Cesta III. triedy,508046,007,M1056,,3,Dobrý,19.678329725,48.547666022,2012
23033,Cesta III. triedy,508046,009,M6646,,3,Dobrý,19.692779172,48.556252749,2012
23034,Cesta III. triedy,508046,010,M2611,,4,Uspokojivý,19.693373218,48.556580374,2012
23035,Cesta III. triedy,508046,011,M6121,,4,Uspokojivý,19.715043082,48.572692342,2012
23036,Cesta III. triedy,508046,012,M631,,3,Dobrý,19.720872311,48.580531879,2012
23037,Cesta III. triedy,508046,013,M6736,,4,Uspokojivý,19.718783704,48.586445607,2012
23038,Cesta III. triedy,508046,014,M2402,,3,Dobrý,19.697764221,48.600687637,2012
23039,Cesta III. triedy,508048,001,M6664,,3,Dobrý,19.741922154,48.450905869,2012
23040,Cesta III. triedy,508048,002,M3588,,3,Dobrý,19.742540057,48.452058246,2012
23041,Cesta III. triedy,508048,003,M2890,,3,Dobrý,19.742639647,48.452249537,2012
23042,Cesta III. triedy,508048,004,M1540,,3,Dobrý,19.741178953,48.47612133,2012
23043,Cesta III. triedy,508048,005,M3474,,3,Dobrý,19.735021865,48.495210218,2012
23044,Cesta III. triedy,508051,001,M5162,,3,Dobrý,19.824128397,48.46797498,2012
23045,Cesta III. triedy,508051,002,M1832,,3,Dobrý,19.821094907,48.472134737,2012
23046,Cesta III. triedy,508051,003,M6506,,3,Dobrý,19.804386606,48.479043946,2012
23047,Cesta III. triedy,508053,001,M7231,,3,Dobrý,18.350244277,47.986155486,2012
23048,Cesta III. triedy,508055,003,M2435,,1,Bezchybný,19.658081842,48.346112154,2012
23049,Cesta III. triedy,508055,004,M3167,,3,Dobrý,19.657114944,48.349112301,2012
23050,Cesta III. triedy,508055,005,M5181,,5,Zlý,19.656435846,48.351665467,2012
23051,Cesta III. triedy,508055,006,M7749,,3,Dobrý,19.651543943,48.362429953,2012
23052,Cesta III. triedy,509002,002,M1033,,5,Zlý,18.419997283,47.898638154,2012
23053,Cesta III. triedy,509002,003,M5895,,3,Dobrý,18.412611314,47.953792764,2012
23054,Cesta III. triedy,509005,001,M4768,,3,Dobrý,18.593317438,47.865621733,2012
23055,Cesta III. triedy,509009,001,M5999,,3,Dobrý,18.444934104,47.797147637,2012
23056,Cesta III. triedy,509012,001,M1024,,3,Dobrý,18.576703633,48.026397223,2012
23057,Cesta III. triedy,509012,002,M7214,,3,Dobrý,18.597472804,48.042168052,2012
23058,Cesta III. triedy,509012,003,M5272,,3,Dobrý,18.636577814,48.041116019,2012
23059,Cesta III. triedy,509020,001,M7491,,4,Uspokojivý,18.619444682,48.049424732,2012
23060,Cesta III. triedy,509020,002,M5818,,3,Dobrý,18.632278837,48.053584672,2012
23061,Cesta III. triedy,509020,003,M4730,,3,Dobrý,18.638765321,48.055690887,2012
23062,Cesta III. triedy,510001,002,M1429,,4,Uspokojivý,18.678651483,47.907258717,2012
23063,Cesta III. triedy,510001,010,M7720,,2,Veľmi dobrý,18.704146286,47.965966245,2012
23064,Cesta III. triedy,510001,012,M2667,,3,Dobrý,18.698874382,47.99581639,2012
23065,Cesta III. triedy,510001,013,M1142,,3,Dobrý,18.70746293,48.002995035,2012
23066,Cesta III. triedy,510001,015,M1926,,2,Veľmi dobrý,18.703361027,48.138248709,2012
23067,Cesta III. triedy,510001,016,M3163,,2,Veľmi dobrý,18.679763788,48.164200144,2012
23068,Cesta III. triedy,510001,017,M2318,,3,Dobrý,18.67528812,48.163962409,2012
23069,Cesta III. triedy,510001,018,M7512,,4,Uspokojivý,18.600116549,48.222778641,2012
23070,Cesta III. triedy,510001,018A,M34,,4,Uspokojivý,18.60006581,48.222682773,2012
23071,Cesta III. triedy,510003,001,M707,,3,Dobrý,18.732614746,47.829411819,2012
23072,Cesta III. triedy,510003,005,M4827,,3,Dobrý,18.815121035,47.828162373,2012
23073,Cesta III. triedy,510006,001,M4558,,4,Uspokojivý,18.760326573,47.885936527,2012
23074,Cesta III. triedy,510007,001,M501,,3,Dobrý,18.775333767,48.041391348,2012
23075,Cesta III. triedy,510007,002,M5122,,4,Uspokojivý,18.779926849,48.041487976,2012
23076,Cesta III. triedy,510008,001,M5007,,4,Uspokojivý,18.803310737,48.082188503,2012
23077,Cesta III. triedy,510008,002,M1783,,3,Dobrý,18.849255345,48.066032455,2012
23078,Cesta III. triedy,510008,003,M7014,,2,Veľmi dobrý,18.867538849,48.065667112,2012
23079,Cesta III. triedy,510008,004,M4336,,4,Uspokojivý,18.87641525,48.067631637,2012
23080,Cesta III. triedy,510008,005,M4984,,6,Veľmi zlý,18.906220618,48.072617031,2012
23081,Cesta III. triedy,510008,006,M654,,2,Veľmi dobrý,18.919495965,48.07081363,2012
23082,Cesta III. triedy,510008,007,M2078,,3,Dobrý,18.925894341,48.071119944,2012
23083,Cesta III. triedy,510010,001,M5701,,3,Dobrý,18.609581002,47.86662772,2012
23084,Cesta III. triedy,510010,003,M5768,,2,Veľmi dobrý,18.568360086,47.86633581,2012
23085,Cesta III. triedy,510010,004,M6063,,2,Veľmi dobrý,18.552197402,47.86301764,2012
23086,Cesta III. triedy,510011,001,M6174,,4,Uspokojivý,18.660852148,47.880670372,2012
23087,Cesta III. triedy,510011,005,M1493,,3,Dobrý,18.58988085,47.911359664,2012
23088,Cesta III. triedy,510012,002,M3496,,2,Veľmi dobrý,18.54674856,47.974010304,2012
23089,Cesta III. triedy,510012,003,M3310,,3,Dobrý,18.514681219,48.003934377,2012
23090,Cesta III. triedy,510012,004,M7388,,3,Dobrý,18.46742489,48.027362557,2012
23091,Cesta III. triedy,510014,001,M7102,,3,Dobrý,18.740899181,47.965646263,2012
23092,Cesta III. triedy,510015,001,M1441,,2,Veľmi dobrý,18.664079195,47.990477388,2012
23093,Cesta III. triedy,510015,002,M3031,,3,Dobrý,18.69395076,47.98673743,2012
23094,Cesta III. triedy,510015,003,M1339,,4,Uspokojivý,18.696258106,47.986727139,2012
23095,Cesta III. triedy,510016,001,M6176,,3,Dobrý,18.714066809,48.09756401,2012
23096,Cesta III. triedy,510016,002,M606,,4,Uspokojivý,18.6942818,48.092221311,2012
23097,Cesta III. triedy,510017,001,M6420,,3,Dobrý,18.765915584,48.156346067,2012
23098,Cesta III. triedy,510018,001,M2465,,4,Uspokojivý,18.61205129,48.129706676,2012
23099,Cesta III. triedy,510020,001,M7241,,1,Bezchybný,18.519118251,48.153375403,2012
23100,Cesta III. triedy,510021,001,M408,,3,Dobrý,18.538488523,48.099063476,2012
23101,Cesta III. triedy,510021,003,M499,,4,Uspokojivý,18.467550424,48.073427521,2012
23102,Cesta III. triedy,510021,004,M6149,,3,Dobrý,18.438191107,48.077159786,2012
23103,Cesta III. triedy,510023,001,M558,,3,Dobrý,18.562518145,48.289200711,2012
23104,Cesta III. triedy,510023,002,M940,,3,Dobrý,18.56417908,48.289335409,2012
23105,Cesta III. triedy,510023,003,M3942,,3,Dobrý,18.582449791,48.289440807,2012
23106,Cesta III. triedy,510023,004,M3194,,3,Dobrý,18.600959168,48.28552802,2012
23107,Cesta III. triedy,510023,005,M1003,,3,Dobrý,18.639992604,48.281610155,2012
23108,Cesta III. triedy,510023,006,M4568,,3,Dobrý,18.650260461,48.284246271,2012
23109,Cesta III. triedy,510023,007,M3431,,3,Dobrý,18.654785063,48.286911041,2012
23110,Cesta III. triedy,510023,008,M5877,,4,Uspokojivý,18.663353532,48.289810977,2012
23111,Cesta III. triedy,510023,009,M3819,,3,Dobrý,18.673559469,48.28921243,2012
23112,Cesta III. triedy,510023,010,M1251,,2,Veľmi dobrý,18.703761773,48.268363617,2012
23113,Cesta III. triedy,510024,001,M5334,,4,Uspokojivý,18.663075727,48.29378424,2012
23114,Cesta III. triedy,510024,002,M6483,,2,Veľmi dobrý,18.669351549,48.297428306,2012
23115,Cesta III. triedy,510024,003,M5814,,3,Dobrý,18.67512813,48.302598661,2012
23116,Cesta III. triedy,510024,004,M5422,,5,Zlý,18.680265646,48.305509637,2012
23117,Cesta III. triedy,510024,005,M7097,,3,Dobrý,18.691473104,48.310732013,2012
23118,Cesta III. triedy,510024,006,M434,,3,Dobrý,18.704609002,48.322769175,2012
23119,Cesta III. triedy,510024,007,M59,,3,Dobrý,18.708610591,48.327113777,2012
23120,Cesta III. triedy,510024,008,M6779,,3,Dobrý,18.71848317,48.333231688,2012
23121,Cesta III. triedy,510024,009,M1379,,6,Veľmi zlý,18.728459649,48.362025359,2012
23122,Cesta III. triedy,510024,010,M5228,,4,Uspokojivý,18.734281901,48.368423773,2012
23123,Cesta III. triedy,510024,011,M4470,,5,Zlý,18.764837366,48.385950648,2012
23124,Cesta III. triedy,510024,012,M395,,3,Dobrý,18.775729304,48.38791394,2012
23125,Cesta III. triedy,510026,001,M5028,,3,Dobrý,18.536570021,48.309595584,2012
23126,Cesta III. triedy,510026,003,M893,,3,Dobrý,18.513866948,48.324813256,2012
23127,Cesta III. triedy,510026,004,M7717,,3,Dobrý,18.498147007,48.327811606,2012
23128,Cesta III. triedy,510028,001,M5499,,4,Uspokojivý,18.510825806,48.311761497,2012
23129,Cesta III. triedy,510028,003,M3212,,3,Dobrý,18.453783439,48.309436583,2012
23130,Cesta III. triedy,510028,004,M2022,,1,Bezchybný,18.407878895,48.309995262,2012
23131,Cesta III. triedy,510028,005,M4825,,3,Dobrý,18.400132753,48.309549772,2012
23132,Cesta III. triedy,510028,006,M5870,,4,Uspokojivý,18.361687147,48.328721367,2012
23133,Cesta III. triedy,510030,001,M7680,,2,Veľmi dobrý,18.556307313,47.855735012,2012
23134,Cesta III. triedy,510031,001,M3823,,3,Dobrý,18.865834368,48.054088166,2012
23135,Cesta III. triedy,510031,002,M5797,,3,Dobrý,18.864847734,48.053356608,2012
23136,Cesta III. triedy,510033,001,M2879,,5,Zlý,18.670707134,48.047186235,2012
23137,Cesta III. triedy,510033,002,M7429,,3,Dobrý,18.693940058,48.051418224,2012
23138,Cesta III. triedy,510033,003,M2248,,5,Zlý,18.713161853,48.055163917,2012
23139,Cesta III. triedy,511001,001,M7312,,3,Dobrý,18.428261355,48.596427389,2012
23140,Cesta III. triedy,511002,001,M3187,,4,Uspokojivý,18.414777281,48.417816682,2012
23141,Cesta III. triedy,511003,001,M6304,,4,Uspokojivý,18.426057361,48.428372243,2012
23142,Cesta III. triedy,511003,003,M1524,,5,Zlý,18.438076016,48.453374461,2012
23143,Cesta III. triedy,511004,003,M7264,,3,Dobrý,18.440767685,48.417039154,2012
23144,Cesta III. triedy,511004,004,M691,,1,Bezchybný,18.453218128,48.427893681,2012
23145,Cesta III. triedy,511004,005,M5849,,1,Bezchybný,18.455001232,48.429148702,2012
23146,Cesta III. triedy,511004,008,M3450,,2,Veľmi dobrý,18.478836018,48.447410156,2012
23147,Cesta III. triedy,511004,009,M4432,,3,Dobrý,18.481403246,48.447089323,2012
23148,Cesta III. triedy,511004,010,M7404,,3,Dobrý,18.499045463,48.451069562,2012
23149,Cesta III. triedy,511004,012,M1936,,4,Uspokojivý,18.508909533,48.464449484,2012
23150,Cesta III. triedy,511004,013,M1736,,2,Veľmi dobrý,18.529703353,48.474355715,2012
23151,Cesta III. triedy,511004,013A,M5546,,3,Dobrý,18.531525882,48.473833051,2012
23152,Cesta III. triedy,511004,014,M7703,,2,Veľmi dobrý,18.547960553,48.483481538,2012
23153,Cesta III. triedy,511004,015,M4037,,2,Veľmi dobrý,18.556476403,48.485815967,2012
23154,Cesta III. triedy,511004,016,M5614,,3,Dobrý,18.565289344,48.484560972,2012
23155,Cesta III. triedy,511005,001,M676,,1,Bezchybný,18.499950968,48.463954771,2012
23156,Cesta III. triedy,511006,001,M2810,,2,Veľmi dobrý,18.576813321,48.493170966,2012
23157,Cesta III. triedy,511008,002,M57,,4,Uspokojivý,18.41508639,48.400376624,2012
23158,Cesta III. triedy,511010,001,M1260,,1,Bezchybný,18.416846524,48.351827943,2012
23159,Cesta III. triedy,511010,002,M2093,,4,Uspokojivý,18.440016808,48.320640418,2012
23160,Cesta III. triedy,511010,004,M4504,,3,Dobrý,18.446445711,48.303903464,2012
23161,Cesta III. triedy,511010,006,M3762,,2,Veľmi dobrý,18.499549577,48.221134166,2012
23162,Cesta III. triedy,511011,001,M1466,,2,Veľmi dobrý,18.40002488,48.312163616,2012
23163,Cesta III. triedy,511011,002,M1672,,3,Dobrý,18.383874239,48.29965009,2012
23164,Cesta III. triedy,511011,004,M1878,,4,Uspokojivý,18.3120335,48.251588282,2012
23165,Cesta III. triedy,511014,001,M3699,,4,Uspokojivý,18.497724558,48.281156075,2012
23166,Cesta III. triedy,511016,001,M6839,,4,Uspokojivý,18.356168626,48.316900416,2012
23167,Cesta III. triedy,511018,002,M6343,,3,Dobrý,18.301560301,48.333692744,2012
23168,Cesta III. triedy,512002,001,M1758,,2,Veľmi dobrý,18.651214125,48.511558671,2012
23169,Cesta III. triedy,512002,002,M5032,,3,Dobrý,18.656180406,48.567967193,2012
23170,Cesta III. triedy,512002,003,M2398,,3,Dobrý,18.651742283,48.571647279,2012
23171,Cesta III. triedy,512002,004,M6190,,3,Dobrý,18.640730653,48.578629802,2012
23172,Cesta III. triedy,513004,001,M6054,,5,Zlý,17.736200931,48.366081596,2012
23173,Cesta III. triedy,513008,001,M324,,3,Dobrý,17.857038145,48.369983276,2012
23174,Cesta III. triedy,513009,002,M5037,,3,Dobrý,17.870322694,48.388277571,2012
23175,Cesta III. triedy,513011,001,M4721,,2,Veľmi dobrý,17.873332521,48.338352623,2012
23176,Cesta III. triedy,513011,003,M4184,,3,Dobrý,17.870115437,48.31060779,2012
23177,Cesta III. triedy,513011,004,M4219,,2,Veľmi dobrý,17.873318055,48.311850247,2012
23178,Cesta III. triedy,513011,005,M2381,,3,Dobrý,17.897845394,48.297791778,2012
23179,Cesta III. triedy,513011,006,M2392,,5,Zlý,17.942569532,48.307976977,2012
23180,Cesta III. triedy,513011,007,M7563,,3,Dobrý,17.956028932,48.3101473,2012
23181,Cesta III. triedy,513011,008,M7453,,3,Dobrý,17.98297385,48.311987847,2012
23182,Cesta III. triedy,513014,002,M1062,,3,Dobrý,17.949688368,48.363802286,2012
23183,Cesta III. triedy,513014,003,M2158,,3,Dobrý,17.938394573,48.394446224,2012
23184,Cesta III. triedy,513015,005,M7793,,4,Uspokojivý,18.022282116,48.36815616,2012
23185,Cesta III. triedy,513016,002,M2594,,3,Dobrý,18.022205888,48.376913168,2012
23186,Cesta III. triedy,513016,005,M6020,,3,Dobrý,17.989240409,48.47395332,2012
23187,Cesta III. triedy,513017,002,M1769,,4,Uspokojivý,17.97911699,48.415193012,2012
23188,Cesta III. triedy,513017,003,M2459,,3,Dobrý,17.979633027,48.404135111,2012
23189,Cesta III. triedy,513020,002,M5669,,6,Veľmi zlý,17.985159696,48.476666362,2012
23190,Cesta III. triedy,513022,001,M5638,,3,Dobrý,17.991030542,48.476507374,2012
23191,Cesta III. triedy,513023,001,M5577,,3,Dobrý,18.031027445,48.37637246,2012
23192,Cesta III. triedy,513023,002,M5990,,5,Zlý,18.023611706,48.418212495,2012
23193,Cesta III. triedy,513024,001,M5147,,3,Dobrý,18.023711001,48.445031207,2012
23194,Cesta III. triedy,513024,002,M1605,,4,Uspokojivý,18.026780913,48.439681709,2012
23195,Cesta III. triedy,513027,001,M5508,,3,Dobrý,17.977026865,48.416736384,2012
23196,Cesta III. triedy,514002,002,M6834,,3,Dobrý,17.911506636,48.464971081,2012
23197,Cesta III. triedy,514003,003,M2501,,2,Veľmi dobrý,17.980206326,48.448460803,2012
23198,Cesta III. triedy,514005,001,M3049,,4,Uspokojivý,17.981192528,48.515754106,2012
23199,Cesta III. triedy,514005,003,M6186,,3,Dobrý,17.976811412,48.51729919,2012
23200,Cesta III. triedy,514006,001,M3850,,4,Uspokojivý,18.035663278,48.535289381,2012
23201,Cesta III. triedy,514006,002,M5305,,3,Dobrý,18.032858805,48.536659199,2012
23202,Cesta III. triedy,514006,003,M3982,,3,Dobrý,18.011711829,48.540016325,2012
23203,Cesta III. triedy,514006,004,M4277,,4,Uspokojivý,18.006744015,48.536709789,2012
23204,Cesta III. triedy,516001,002,M3246,,4,Uspokojivý,18.172769741,48.909791211,2012
23205,Cesta III. triedy,516001,003,M2571,,2,Veľmi dobrý,18.175525414,48.908970258,2012
23206,Cesta III. triedy,516001,004,M4585,,3,Dobrý,18.186311441,48.90501345,2012
23207,Cesta III. triedy,516001,005,M7688,,3,Dobrý,18.197801333,48.900203095,2012
23208,Cesta III. triedy,516001,006,M365,,4,Uspokojivý,18.205140583,48.897787156,2012
23209,Cesta III. triedy,516001,007,M5966,,3,Dobrý,18.218863132,48.898844012,2012
23210,Cesta III. triedy,516001,008,M3105,,3,Dobrý,18.296994004,48.912096033,2012
23211,Cesta III. triedy,516002,001,M4938,,3,Dobrý,18.175251574,48.869756671,2012
23212,Cesta III. triedy,516004,001,M5820,,2,Veľmi dobrý,18.186481454,48.830651336,2012
23213,Cesta III. triedy,516004,003,M155,,3,Dobrý,18.280298702,48.841541737,2012
23214,Cesta III. triedy,516004,004,M2719,,3,Dobrý,18.289039516,48.84856825,2012
23215,Cesta III. triedy,516004,005,M2285,,4,Uspokojivý,18.308711526,48.860795908,2012
23216,Cesta III. triedy,516004,006,M769,,4,Uspokojivý,18.315944693,48.861076521,2012
23217,Cesta III. triedy,516004,007,M1750,,3,Dobrý,18.330657158,48.864281084,2012
